"No.","Time","Source","Destination","Protocol","Length","Info"
"2590","35.663074","192.168.159.198","192.168.159.241","TCP","60","4840  >  63073 [ACK] Seq=11297 Ack=848 Win=8135 Len=0"
"2591","35.665083","192.168.159.198","192.168.159.241","TCP","60","4840  >  63074 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"2592","35.665230","192.168.159.241","192.168.159.198","TCP","54","63074  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2593","35.667175","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"2594","35.668020","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"2595","35.668088","192.168.159.241","192.168.159.198","TCP","54","63073  >  4840 [RST, ACK] Seq=848 Ack=11349 Win=0 Len=0"
"2596","35.726052","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"2597","35.729130","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"2598","35.743996","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"2599","35.748966","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"2600","35.866433","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63074 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2607]"
"2601","35.869173","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63074 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2607]"
"2602","35.869173","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63074 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2607]"
"2603","35.869238","192.168.159.241","192.168.159.198","TCP","54","63074  >  4840 [ACK] Seq=497 Ack=4545 Win=65535 Len=0"
"2604","35.870159","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63074 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2607]"
"2605","35.870208","192.168.159.241","192.168.159.198","TCP","54","63074  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"2606","35.872172","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63074 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2607]"
"2607","35.874098","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"2608","35.874144","192.168.159.241","192.168.159.198","TCP","54","63074  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"2609","35.879170","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63074 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2610]"
"2610","35.882137","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"2611","35.882194","192.168.159.241","192.168.159.198","TCP","54","63074  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"2612","35.887206","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"2613","35.908063","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"2614","35.914297","192.168.159.241","192.168.159.198","OpcUa","167","UA Secure Conversation Message: ReadRequest"
"2615","36.036182","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"2616","36.036317","192.168.159.241","192.168.159.198","OpcUa","117","UA Secure Conversation Message: CloseSessionRequest"
"2617","36.039907","192.168.159.241","192.168.159.198","OpcUa","111","CloseSecureChannel message: CloseSecureChannelRequest"
"2618","36.042131","192.168.159.241","192.168.159.198","TCP","66","63075  >  4840 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"2619","36.047007","192.168.159.198","192.168.159.241","TCP","60","4840  >  63074 [ACK] Seq=11297 Ack=848 Win=8135 Len=0"
"2620","36.048912","192.168.159.198","192.168.159.241","TCP","60","4840  >  63075 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460"
"2621","36.049051","192.168.159.241","192.168.159.198","TCP","54","63075  >  4840 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2622","36.051907","192.168.159.241","192.168.159.198","OpcUa","116","Hello message"
"2623","36.065153","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
"2624","36.065273","192.168.159.241","192.168.159.198","TCP","54","63074  >  4840 [RST, ACK] Seq=848 Ack=11349 Win=0 Len=0"
"2625","36.111967","192.168.159.198","192.168.159.241","OpcUa","82","Acknowledge message"
"2626","36.114756","192.168.159.241","192.168.159.198","OpcUa","187","OpenSecureChannel message"
"2627","36.133168","192.168.159.198","192.168.159.241","OpcUa","190","OpenSecureChannel message"
"2628","36.138528","192.168.159.241","192.168.159.198","OpcUa","355","UA Secure Conversation Message: CreateSessionRequest"
"2629","36.250193","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63075 [ACK] Seq=165 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2636]"
"2630","36.253100","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63075 [ACK] Seq=1625 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2636]"
"2631","36.253100","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63075 [ACK] Seq=3085 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2636]"
"2632","36.253171","192.168.159.241","192.168.159.198","TCP","54","63075  >  4840 [ACK] Seq=497 Ack=4545 Win=65535 Len=0"
"2633","36.261140","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63075 [ACK] Seq=4545 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2636]"
"2634","36.261197","192.168.159.241","192.168.159.198","TCP","54","63075  >  4840 [ACK] Seq=497 Ack=6005 Win=65535 Len=0"
"2635","36.263181","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63075 [ACK] Seq=6005 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2636]"
"2636","36.263181","192.168.159.198","192.168.159.241","OpcUa","946","UA Secure Conversation Message (Message fragment 52)"
"2637","36.263259","192.168.159.241","192.168.159.198","TCP","54","63075  >  4840 [ACK] Seq=497 Ack=8357 Win=65535 Len=0"
"2638","36.271172","192.168.159.198","192.168.159.241","TCP","1514","4840  >  63075 [ACK] Seq=8357 Ack=497 Win=8192 Len=1460 [TCP PDU reassembled in 2639]"
"2639","36.274205","192.168.159.198","192.168.159.241","OpcUa","1430","UA Secure Conversation Message: CreateSessionResponse (Message Reassembled)"
"2640","36.274300","192.168.159.241","192.168.159.198","TCP","54","63075  >  4840 [ACK] Seq=497 Ack=11193 Win=65535 Len=0"
"2641","36.281085","192.168.159.241","192.168.159.198","OpcUa","171","UA Secure Conversation Message: ActivateSessionRequest"
"2642","36.296965","192.168.159.198","192.168.159.241","OpcUa","106","UA Secure Conversation Message: ServiceFault"
